date,state,flip,cases,deaths
19/05/2020,Piura,21,340,0
20/05/2020,Piura,21,467,0
21/05/2020,Piura,21,433,0
22/05/2020,Piura,21,480,0
23/05/2020,Piura,21,539,0
24/05/2020,Piura,21,199,0
25/05/2020,Piura,21,481,0
26/05/2020,Piura,21,417,0
27/05/2020,Piura,21,457,0
28/05/2020,Piura,21,363,0
29/05/2020,Piura,21,292,0
30/05/2020,Piura,21,215,0
31/05/2020,Piura,21,25,0
1/06/2020,Piura,21,503,0
2/06/2020,Piura,21,342,0
3/06/2020,Piura,21,276,0
4/06/2020,Piura,21,494,0
5/06/2020,Piura,21,469,0
6/06/2020,Piura,21,445,0
7/06/2020,Piura,21,74,0
8/06/2020,Piura,21,340,0
9/06/2020,Piura,21,470,0
10/06/2020,Piura,21,421,0
11/06/2020,Piura,21,509,0
12/06/2020,Piura,21,440,0
13/06/2020,Piura,21,219,0
14/06/2020,Piura,21,116,0
15/06/2020,Piura,21,348,0
16/06/2020,Piura,21,185,0
17/06/2020,Piura,21,222,0
18/06/2020,Piura,21,219,0
19/06/2020,Piura,21,264,0
20/06/2020,Piura,21,200,0
21/06/2020,Piura,21,41,0
22/06/2020,Piura,21,234,0
23/06/2020,Piura,21,192,0
24/06/2020,Piura,21,177,0
25/06/2020,Piura,21,203,0
26/06/2020,Piura,21,234,0
27/06/2020,Piura,21,146,0
28/06/2020,Piura,21,37,0
29/06/2020,Piura,21,128,0
30/06/2020,Piura,21,220,0
1/07/2020,Piura,21,234,0
2/07/2020,Piura,21,177,0
3/07/2020,Piura,21,146,0
4/07/2020,Piura,21,143,0
5/07/2020,Piura,21,53,0
6/07/2020,Piura,21,94,0
7/07/2020,Piura,21,154,0
8/07/2020,Piura,21,106,0
9/07/2020,Piura,21,59,0
10/07/2020,Piura,21,269,0
11/07/2020,Piura,21,240,0
12/07/2020,Piura,21,51,0
13/07/2020,Piura,21,69,0
14/07/2020,Piura,21,83,0
15/07/2020,Piura,21,128,0
16/07/2020,Piura,21,84,0
17/07/2020,Piura,21,132,0
18/07/2020,Piura,21,183,0
19/07/2020,Piura,21,102,0
20/07/2020,Piura,21,115,0
21/07/2020,Piura,21,182,0
22/07/2020,Piura,21,164,0
23/07/2020,Piura,21,160,0
24/07/2020,Piura,21,136,0
25/07/2020,Piura,21,256,0
26/07/2020,Piura,21,43,0
27/07/2020,Piura,21,211,0
28/07/2020,Piura,21,67,0
29/07/2020,Piura,21,155,0
30/07/2020,Piura,21,177,0
31/07/2020,Piura,21,148,0
1/08/2020,Piura,21,132,0
2/08/2020,Piura,21,60,0
3/08/2020,Piura,21,204,0
4/08/2020,Piura,21,160,0
5/08/2020,Piura,21,166,0
6/08/2020,Piura,21,217,0
7/08/2020,Piura,21,251,0
8/08/2020,Piura,21,172,0
9/08/2020,Piura,21,62,0
10/08/2020,Piura,21,293,0
11/08/2020,Piura,21,267,0
12/08/2020,Piura,21,240,0
13/08/2020,Piura,21,277,0
14/08/2020,Piura,21,262,0
15/08/2020,Piura,21,275,0
16/08/2020,Piura,21,65,0
17/08/2020,Piura,21,320,0
18/08/2020,Piura,21,324,0
19/08/2020,Piura,21,259,0
20/08/2020,Piura,21,326,0
21/08/2020,Piura,21,269,0
22/08/2020,Piura,21,209,0
23/08/2020,Piura,21,12,0
30/03/2020,Puno,22,1,0
6/04/2020,Puno,22,1,0
9/04/2020,Puno,22,1,0
11/04/2020,Puno,22,1,0
13/04/2020,Puno,22,1,0
15/04/2020,Puno,22,4,0
16/04/2020,Puno,22,2,0
17/04/2020,Puno,22,4,0
18/04/2020,Puno,22,9,0
20/04/2020,Puno,22,10,0
21/04/2020,Puno,22,16,0
22/04/2020,Puno,22,8,0
23/04/2020,Puno,22,8,0
24/04/2020,Puno,22,17,0
25/04/2020,Puno,22,20,0
26/04/2020,Puno,22,14,0
27/04/2020,Puno,22,28,0
28/04/2020,Puno,22,22,0
29/04/2020,Puno,22,20,0
30/04/2020,Puno,22,29,0
1/05/2020,Puno,22,10,0
2/05/2020,Puno,22,14,0
3/05/2020,Puno,22,11,0
4/05/2020,Puno,22,13,0
5/05/2020,Puno,22,20,0
6/05/2020,Puno,22,6,0
7/05/2020,Puno,22,3,0
8/05/2020,Puno,22,1,0
9/05/2020,Puno,22,8,0
10/05/2020,Puno,22,1,0
11/05/2020,Puno,22,4,0
12/05/2020,Puno,22,6,0
13/05/2020,Puno,22,3,0
14/05/2020,Puno,22,2,0
15/05/2020,Puno,22,9,0
16/05/2020,Puno,22,3,0
18/05/2020,Puno,22,7,0
19/05/2020,Puno,22,7,0
20/05/2020,Puno,22,9,0
21/05/2020,Puno,22,40,0
22/05/2020,Puno,22,25,0
23/05/2020,Puno,22,10,0
24/05/2020,Puno,22,2,0
25/05/2020,Puno,22,35,0
26/05/2020,Puno,22,3,0
27/05/2020,Puno,22,22,0
28/05/2020,Puno,22,16,0
29/05/2020,Puno,22,42,0
30/05/2020,Puno,22,17,0
31/05/2020,Puno,22,1,0
1/06/2020,Puno,22,7,0
2/06/2020,Puno,22,15,0
3/06/2020,Puno,22,19,0
4/06/2020,Puno,22,27,0
5/06/2020,Puno,22,7,0
6/06/2020,Puno,22,7,0
7/06/2020,Puno,22,2,0
8/06/2020,Puno,22,18,0
9/06/2020,Puno,22,23,0
10/06/2020,Puno,22,31,0
11/06/2020,Puno,22,9,0
12/06/2020,Puno,22,13,0
13/06/2020,Puno,22,15,0
14/06/2020,Puno,22,9,0
15/06/2020,Puno,22,11,0
16/06/2020,Puno,22,8,0
17/06/2020,Puno,22,11,0
18/06/2020,Puno,22,8,0
19/06/2020,Puno,22,15,0
20/06/2020,Puno,22,11,0
21/06/2020,Puno,22,12,0
22/06/2020,Puno,22,23,0
23/06/2020,Puno,22,19,0
24/06/2020,Puno,22,15,0
25/06/2020,Puno,22,4,0
26/06/2020,Puno,22,23,0
27/06/2020,Puno,22,17,0
28/06/2020,Puno,22,3,0
29/06/2020,Puno,22,24,0
30/06/2020,Puno,22,20,0
1/07/2020,Puno,22,19,0
2/07/2020,Puno,22,20,0
3/07/2020,Puno,22,18,0
4/07/2020,Puno,22,20,0
5/07/2020,Puno,22,15,0
6/07/2020,Puno,22,23,0
7/07/2020,Puno,22,20,0
8/07/2020,Puno,22,6,0
9/07/2020,Puno,22,3,0
10/07/2020,Puno,22,21,0
11/07/2020,Puno,22,12,0
12/07/2020,Puno,22,15,0
13/07/2020,Puno,22,7,0
14/07/2020,Puno,22,9,0
15/07/2020,Puno,22,18,0
16/07/2020,Puno,22,74,0
17/07/2020,Puno,22,13,0
18/07/2020,Puno,22,40,0
19/07/2020,Puno,22,73,0
20/07/2020,Puno,22,41,0
21/07/2020,Puno,22,38,0
22/07/2020,Puno,22,72,0
23/07/2020,Puno,22,88,0
24/07/2020,Puno,22,117,0
25/07/2020,Puno,22,113,0
26/07/2020,Puno,22,60,0
27/07/2020,Puno,22,125,0
28/07/2020,Puno,22,53,0
29/07/2020,Puno,22,190,0
30/07/2020,Puno,22,115,0
31/07/2020,Puno,22,109,0
1/08/2020,Puno,22,85,0
2/08/2020,Puno,22,77,0
3/08/2020,Puno,22,136,0
4/08/2020,Puno,22,201,0
5/08/2020,Puno,22,147,0
6/08/2020,Puno,22,253,0
7/08/2020,Puno,22,209,0
8/08/2020,Puno,22,135,0
9/08/2020,Puno,22,94,0
10/08/2020,Puno,22,182,0
11/08/2020,Puno,22,216,0
12/08/2020,Puno,22,198,0
13/08/2020,Puno,22,208,0
14/08/2020,Puno,22,437,0
15/08/2020,Puno,22,846,0
16/08/2020,Puno,22,228,0
17/08/2020,Puno,22,261,0
18/08/2020,Puno,22,224,0
19/08/2020,Puno,22,184,0
20/08/2020,Puno,22,219,0
21/08/2020,Puno,22,154,0
22/08/2020,Puno,22,135,0
23/08/2020,Puno,22,24,0
27/03/2020,San Martin,23,1,0
28/03/2020,San Martin,23,2,0
29/03/2020,San Martin,23,1,0
30/03/2020,San Martin,23,1,0
3/04/2020,San Martin,23,3,0
7/04/2020,San Martin,23,3,0
8/04/2020,San Martin,23,4,0
9/04/2020,San Martin,23,5,0
11/04/2020,San Martin,23,15,0
14/04/2020,San Martin,23,6,0
15/04/2020,San Martin,23,13,0
16/04/2020,San Martin,23,11,0
17/04/2020,San Martin,23,12,0
18/04/2020,San Martin,23,12,0
19/04/2020,San Martin,23,1,0
20/04/2020,San Martin,23,7,0
21/04/2020,San Martin,23,5,0
22/04/2020,San Martin,23,5,0
23/04/2020,San Martin,23,2,0
24/04/2020,San Martin,23,13,0
25/04/2020,San Martin,23,29,0
26/04/2020,San Martin,23,16,0
27/04/2020,San Martin,23,23,0
28/04/2020,San Martin,23,43,0
29/04/2020,San Martin,23,21,0
30/04/2020,San Martin,23,15,0
1/05/2020,San Martin,23,18,0
2/05/2020,San Martin,23,30,0
3/05/2020,San Martin,23,20,0
4/05/2020,San Martin,23,9,0
5/05/2020,San Martin,23,20,0
6/05/2020,San Martin,23,31,0
7/05/2020,San Martin,23,62,0
8/05/2020,San Martin,23,50,0
9/05/2020,San Martin,23,28,0
10/05/2020,San Martin,23,14,0
11/05/2020,San Martin,23,11,0
12/05/2020,San Martin,23,12,0
13/05/2020,San Martin,23,29,0
14/05/2020,San Martin,23,38,0
15/05/2020,San Martin,23,22,0
16/05/2020,San Martin,23,54,0
17/05/2020,San Martin,23,19,0
18/05/2020,San Martin,23,93,0
19/05/2020,San Martin,23,89,0
20/05/2020,San Martin,23,44,0
21/05/2020,San Martin,23,52,0
22/05/2020,San Martin,23,27,0
23/05/2020,San Martin,23,20,0
24/05/2020,San Martin,23,15,0
25/05/2020,San Martin,23,28,0
26/05/2020,San Martin,23,62,0
27/05/2020,San Martin,23,65,0
28/05/2020,San Martin,23,66,0
29/05/2020,San Martin,23,52,0
30/05/2020,San Martin,23,63,0
31/05/2020,San Martin,23,39,0
1/06/2020,San Martin,23,97,0
2/06/2020,San Martin,23,106,0
3/06/2020,San Martin,23,67,0
4/06/2020,San Martin,23,79,0
5/06/2020,San Martin,23,71,0
6/06/2020,San Martin,23,64,0
7/06/2020,San Martin,23,55,0
8/06/2020,San Martin,23,158,0
9/06/2020,San Martin,23,106,0
10/06/2020,San Martin,23,145,0
11/06/2020,San Martin,23,165,0
12/06/2020,San Martin,23,195,0
13/06/2020,San Martin,23,123,0
14/06/2020,San Martin,23,17,0
15/06/2020,San Martin,23,51,0
16/06/2020,San Martin,23,151,0
17/06/2020,San Martin,23,83,0
18/06/2020,San Martin,23,138,0
19/06/2020,San Martin,23,135,0
20/06/2020,San Martin,23,167,0
21/06/2020,San Martin,23,16,0
22/06/2020,San Martin,23,175,0
23/06/2020,San Martin,23,169,0
24/06/2020,San Martin,23,182,0
25/06/2020,San Martin,23,236,0
26/06/2020,San Martin,23,284,0
27/06/2020,San Martin,23,207,0
28/06/2020,San Martin,23,60,0
29/06/2020,San Martin,23,211,0
30/06/2020,San Martin,23,256,0
1/07/2020,San Martin,23,189,0
2/07/2020,San Martin,23,205,0
3/07/2020,San Martin,23,158,0
4/07/2020,San Martin,23,154,0
5/07/2020,San Martin,23,100,0
6/07/2020,San Martin,23,89,0
7/07/2020,San Martin,23,62,0
8/07/2020,San Martin,23,45,0
9/07/2020,San Martin,23,80,0
10/07/2020,San Martin,23,160,0
11/07/2020,San Martin,23,84,0
12/07/2020,San Martin,23,43,0
13/07/2020,San Martin,23,43,0
14/07/2020,San Martin,23,82,0
15/07/2020,San Martin,23,82,0
16/07/2020,San Martin,23,91,0
17/07/2020,San Martin,23,84,0
18/07/2020,San Martin,23,169,0
19/07/2020,San Martin,23,36,0
20/07/2020,San Martin,23,64,0
21/07/2020,San Martin,23,132,0
22/07/2020,San Martin,23,155,0
23/07/2020,San Martin,23,212,0
24/07/2020,San Martin,23,216,0
25/07/2020,San Martin,23,223,0
26/07/2020,San Martin,23,49,0
27/07/2020,San Martin,23,219,0
28/07/2020,San Martin,23,86,0
29/07/2020,San Martin,23,162,0
30/07/2020,San Martin,23,172,0
31/07/2020,San Martin,23,201,0
1/08/2020,San Martin,23,149,0
2/08/2020,San Martin,23,52,0
3/08/2020,San Martin,23,197,0
4/08/2020,San Martin,23,213,0
5/08/2020,San Martin,23,170,0
6/08/2020,San Martin,23,237,0
7/08/2020,San Martin,23,163,0
8/08/2020,San Martin,23,151,0
9/08/2020,San Martin,23,45,0
10/08/2020,San Martin,23,187,0
11/08/2020,San Martin,23,191,0
12/08/2020,San Martin,23,167,0
13/08/2020,San Martin,23,140,0
14/08/2020,San Martin,23,143,0
15/08/2020,San Martin,23,117,0
16/08/2020,San Martin,23,41,0
17/08/2020,San Martin,23,191,0
18/08/2020,San Martin,23,154,0
19/08/2020,San Martin,23,152,0
20/08/2020,San Martin,23,153,0
21/08/2020,San Martin,23,84,0
22/08/2020,San Martin,23,64,0
23/08/2020,San Martin,23,32,0
23/03/2020,Tumbes,24,3,0
26/03/2020,Tumbes,24,2,0
27/03/2020,Tumbes,24,1,0
28/03/2020,Tumbes,24,2,0
30/03/2020,Tumbes,24,2,0
31/03/2020,Tumbes,24,3,0
1/04/2020,Tumbes,24,2,0
2/04/2020,Tumbes,24,6,0
3/04/2020,Tumbes,24,5,0
4/04/2020,Tumbes,24,10,0
6/04/2020,Tumbes,24,5,0
7/04/2020,Tumbes,24,4,0
8/04/2020,Tumbes,24,22,0
9/04/2020,Tumbes,24,1,0
10/04/2020,Tumbes,24,3,0
11/04/2020,Tumbes,24,39,0
12/04/2020,Tumbes,24,6,0
13/04/2020,Tumbes,24,13,0
14/04/2020,Tumbes,24,22,0
15/04/2020,Tumbes,24,18,0
16/04/2020,Tumbes,24,12,0
17/04/2020,Tumbes,24,7,0
18/04/2020,Tumbes,24,6,0
19/04/2020,Tumbes,24,6,0
20/04/2020,Tumbes,24,17,0
21/04/2020,Tumbes,24,2,0
22/04/2020,Tumbes,24,7,0
23/04/2020,Tumbes,24,12,0
24/04/2020,Tumbes,24,20,0
25/04/2020,Tumbes,24,12,0
26/04/2020,Tumbes,24,9,0
27/04/2020,Tumbes,24,16,0
28/04/2020,Tumbes,24,14,0
29/04/2020,Tumbes,24,52,0
30/04/2020,Tumbes,24,30,0
1/05/2020,Tumbes,24,18,0
2/05/2020,Tumbes,24,44,0
3/05/2020,Tumbes,24,11,0
4/05/2020,Tumbes,24,26,0
5/05/2020,Tumbes,24,33,0
6/05/2020,Tumbes,24,14,0
7/05/2020,Tumbes,24,14,0
8/05/2020,Tumbes,24,12,0
9/05/2020,Tumbes,24,22,0
10/05/2020,Tumbes,24,2,0
11/05/2020,Tumbes,24,31,0
12/05/2020,Tumbes,24,29,0
13/05/2020,Tumbes,24,36,0
14/05/2020,Tumbes,24,23,0
15/05/2020,Tumbes,24,38,0
16/05/2020,Tumbes,24,36,0
17/05/2020,Tumbes,24,15,0
18/05/2020,Tumbes,24,24,0
19/05/2020,Tumbes,24,42,0
20/05/2020,Tumbes,24,31,0
21/05/2020,Tumbes,24,48,0
22/05/2020,Tumbes,24,45,0
23/05/2020,Tumbes,24,34,0
24/05/2020,Tumbes,24,14,0
25/05/2020,Tumbes,24,47,0
26/05/2020,Tumbes,24,44,0
27/05/2020,Tumbes,24,31,0
28/05/2020,Tumbes,24,56,0
29/05/2020,Tumbes,24,45,0
30/05/2020,Tumbes,24,33,0
31/05/2020,Tumbes,24,10,0
1/06/2020,Tumbes,24,49,0
2/06/2020,Tumbes,24,38,0
3/06/2020,Tumbes,24,45,0
4/06/2020,Tumbes,24,35,0
5/06/2020,Tumbes,24,72,0
6/06/2020,Tumbes,24,60,0
7/06/2020,Tumbes,24,10,0
8/06/2020,Tumbes,24,57,0
9/06/2020,Tumbes,24,70,0
10/06/2020,Tumbes,24,64,0
11/06/2020,Tumbes,24,83,0
12/06/2020,Tumbes,24,70,0
13/06/2020,Tumbes,24,52,0
14/06/2020,Tumbes,24,16,0
15/06/2020,Tumbes,24,81,0
16/06/2020,Tumbes,24,65,0
17/06/2020,Tumbes,24,93,0
18/06/2020,Tumbes,24,43,0
19/06/2020,Tumbes,24,35,0
20/06/2020,Tumbes,24,66,0
21/06/2020,Tumbes,24,22,0
22/06/2020,Tumbes,24,46,0
23/06/2020,Tumbes,24,54,0
24/06/2020,Tumbes,24,56,0
25/06/2020,Tumbes,24,58,0
26/06/2020,Tumbes,24,61,0
27/06/2020,Tumbes,24,86,0
28/06/2020,Tumbes,24,29,0
29/06/2020,Tumbes,24,87,0
30/06/2020,Tumbes,24,143,0
1/07/2020,Tumbes,24,57,0
2/07/2020,Tumbes,24,119,0
3/07/2020,Tumbes,24,48,0
4/07/2020,Tumbes,24,41,0
5/07/2020,Tumbes,24,30,0
6/07/2020,Tumbes,24,40,0
7/07/2020,Tumbes,24,35,0
8/07/2020,Tumbes,24,18,0
9/07/2020,Tumbes,24,40,0
10/07/2020,Tumbes,24,70,0
11/07/2020,Tumbes,24,74,0
12/07/2020,Tumbes,24,17,0
13/07/2020,Tumbes,24,10,0
14/07/2020,Tumbes,24,10,0
15/07/2020,Tumbes,24,77,0
16/07/2020,Tumbes,24,13,0
17/07/2020,Tumbes,24,88,0
18/07/2020,Tumbes,24,32,0
19/07/2020,Tumbes,24,15,0
20/07/2020,Tumbes,24,19,0
21/07/2020,Tumbes,24,17,0
22/07/2020,Tumbes,24,74,0
23/07/2020,Tumbes,24,35,0
24/07/2020,Tumbes,24,38,0
25/07/2020,Tumbes,24,45,0
26/07/2020,Tumbes,24,20,0
27/07/2020,Tumbes,24,65,0
28/07/2020,Tumbes,24,19,0
29/07/2020,Tumbes,24,58,0
30/07/2020,Tumbes,24,36,0
31/07/2020,Tumbes,24,48,0
1/08/2020,Tumbes,24,38,0
2/08/2020,Tumbes,24,45,0
3/08/2020,Tumbes,24,85,0
4/08/2020,Tumbes,24,59,0
5/08/2020,Tumbes,24,50,0
6/08/2020,Tumbes,24,54,0
7/08/2020,Tumbes,24,76,0
8/08/2020,Tumbes,24,46,0
9/08/2020,Tumbes,24,26,0
10/08/2020,Tumbes,24,49,0
11/08/2020,Tumbes,24,79,0
12/08/2020,Tumbes,24,58,0
13/08/2020,Tumbes,24,53,0
14/08/2020,Tumbes,24,49,0
15/08/2020,Tumbes,24,56,0
16/08/2020,Tumbes,24,10,0
17/08/2020,Tumbes,24,22,0
18/08/2020,Tumbes,24,52,0
19/08/2020,Tumbes,24,92,0
20/08/2020,Tumbes,24,44,0
21/08/2020,Tumbes,24,46,0
22/08/2020,Tumbes,24,26,0
2/04/2020,Ucayali,25,1,0
3/04/2020,Ucayali,25,1,0
4/04/2020,Ucayali,25,6,0
6/04/2020,Ucayali,25,5,0
7/04/2020,Ucayali,25,1,0
10/04/2020,Ucayali,25,3,0
11/04/2020,Ucayali,25,1,0
12/04/2020,Ucayali,25,3,0
13/04/2020,Ucayali,25,11,0
14/04/2020,Ucayali,25,6,0
15/04/2020,Ucayali,25,22,0
16/04/2020,Ucayali,25,7,0
17/04/2020,Ucayali,25,15,0
18/04/2020,Ucayali,25,19,0
19/04/2020,Ucayali,25,22,0
20/04/2020,Ucayali,25,26,0
21/04/2020,Ucayali,25,23,0
22/04/2020,Ucayali,25,24,0
23/04/2020,Ucayali,25,15,0
24/04/2020,Ucayali,25,51,0
25/04/2020,Ucayali,25,21,0
26/04/2020,Ucayali,25,18,0
27/04/2020,Ucayali,25,109,0
28/04/2020,Ucayali,25,184,0
29/04/2020,Ucayali,25,87,0
30/04/2020,Ucayali,25,79,0
1/05/2020,Ucayali,25,76,0
2/05/2020,Ucayali,25,106,0
3/05/2020,Ucayali,25,94,0
4/05/2020,Ucayali,25,91,0
5/05/2020,Ucayali,25,59,0
6/05/2020,Ucayali,25,81,0
7/05/2020,Ucayali,25,12,0
8/05/2020,Ucayali,25,101,0
9/05/2020,Ucayali,25,190,0
10/05/2020,Ucayali,25,47,0
11/05/2020,Ucayali,25,47,0
12/05/2020,Ucayali,25,84,0
13/05/2020,Ucayali,25,109,0
14/05/2020,Ucayali,25,111,0
15/05/2020,Ucayali,25,104,0
16/05/2020,Ucayali,25,407,0
17/05/2020,Ucayali,25,57,0
18/05/2020,Ucayali,25,354,0
19/05/2020,Ucayali,25,140,0
20/05/2020,Ucayali,25,317,0
21/05/2020,Ucayali,25,170,0
22/05/2020,Ucayali,25,192,0
23/05/2020,Ucayali,25,125,0
24/05/2020,Ucayali,25,36,0
25/05/2020,Ucayali,25,77,0
26/05/2020,Ucayali,25,197,0
27/05/2020,Ucayali,25,176,0
28/05/2020,Ucayali,25,209,0
29/05/2020,Ucayali,25,171,0
30/05/2020,Ucayali,25,206,0
31/05/2020,Ucayali,25,50,0
1/06/2020,Ucayali,25,114,0
2/06/2020,Ucayali,25,39,0
3/06/2020,Ucayali,25,58,0
4/06/2020,Ucayali,25,61,0
5/06/2020,Ucayali,25,153,0
6/06/2020,Ucayali,25,172,0
7/06/2020,Ucayali,25,50,0
8/06/2020,Ucayali,25,198,0
9/06/2020,Ucayali,25,209,0
10/06/2020,Ucayali,25,117,0
11/06/2020,Ucayali,25,183,0
12/06/2020,Ucayali,25,150,0
13/06/2020,Ucayali,25,239,0
14/06/2020,Ucayali,25,30,0
15/06/2020,Ucayali,25,43,0
16/06/2020,Ucayali,25,45,0
17/06/2020,Ucayali,25,53,0
18/06/2020,Ucayali,25,48,0
19/06/2020,Ucayali,25,131,0
20/06/2020,Ucayali,25,65,0
21/06/2020,Ucayali,25,131,0
22/06/2020,Ucayali,25,73,0
23/06/2020,Ucayali,25,53,0
24/06/2020,Ucayali,25,22,0
25/06/2020,Ucayali,25,97,0
26/06/2020,Ucayali,25,110,0
27/06/2020,Ucayali,25,102,0
28/06/2020,Ucayali,25,23,0
29/06/2020,Ucayali,25,42,0
30/06/2020,Ucayali,25,107,0
1/07/2020,Ucayali,25,145,0
2/07/2020,Ucayali,25,48,0
3/07/2020,Ucayali,25,139,0
4/07/2020,Ucayali,25,57,0
5/07/2020,Ucayali,25,48,0
6/07/2020,Ucayali,25,101,0
7/07/2020,Ucayali,25,102,0
8/07/2020,Ucayali,25,56,0
9/07/2020,Ucayali,25,48,0
10/07/2020,Ucayali,25,163,0
11/07/2020,Ucayali,25,113,0
12/07/2020,Ucayali,25,36,0
13/07/2020,Ucayali,25,23,0
14/07/2020,Ucayali,25,70,0
15/07/2020,Ucayali,25,92,0
16/07/2020,Ucayali,25,68,0
17/07/2020,Ucayali,25,51,0
18/07/2020,Ucayali,25,111,0
19/07/2020,Ucayali,25,57,0
20/07/2020,Ucayali,25,35,0
21/07/2020,Ucayali,25,41,0
22/07/2020,Ucayali,25,41,0
23/07/2020,Ucayali,25,49,0
24/07/2020,Ucayali,25,75,0
25/07/2020,Ucayali,25,72,0
26/07/2020,Ucayali,25,39,0
27/07/2020,Ucayali,25,122,0
28/07/2020,Ucayali,25,41,0
29/07/2020,Ucayali,25,148,0
30/07/2020,Ucayali,25,97,0
31/07/2020,Ucayali,25,121,0
1/08/2020,Ucayali,25,106,0
2/08/2020,Ucayali,25,28,0
3/08/2020,Ucayali,25,94,0
4/08/2020,Ucayali,25,136,0
5/08/2020,Ucayali,25,120,0
6/08/2020,Ucayali,25,127,0
7/08/2020,Ucayali,25,98,0
8/08/2020,Ucayali,25,160,0
9/08/2020,Ucayali,25,26,0
10/08/2020,Ucayali,25,180,0
11/08/2020,Ucayali,25,134,0
12/08/2020,Ucayali,25,171,0
13/08/2020,Ucayali,25,141,0
14/08/2020,Ucayali,25,143,0
15/08/2020,Ucayali,25,83,0
16/08/2020,Ucayali,25,32,0
17/08/2020,Ucayali,25,144,0
18/08/2020,Ucayali,25,227,0
19/08/2020,Ucayali,25,180,0
20/08/2020,Ucayali,25,198,0
21/08/2020,Ucayali,25,48,0
22/08/2020,Ucayali,25,82,0
23/08/2020,Ucayali,25,10,0
